Дата,Время,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current
2020-02-01,00:07:16,-0.0120000000000004,8.914,8.898,-0.0219999999999984,8.914,52.750000000000014,0.04
2020-02-01,00:07:26,-0.0120000000000004,8.902,8.888,-0.0240000000000009,8.902,52.725,0.04
2020-02-01,00:07:36,-0.0139999999999993,8.892,8.878,-0.0219999999999984,8.894,52.77499999999999,0.04
2020-02-01,00:07:46,-0.0139999999999993,8.884,8.868,-0.0219999999999984,8.886,52.69999999999999,0.04
2020-02-01,00:07:56,-0.0139999999999993,8.874,8.86,-0.0240000000000009,8.876,52.69999999999999,0.04
2020-02-01,00:08:06,-0.0139999999999993,8.862,8.85,-0.0240000000000009,8.866,52.64999999999999,0.04
2020-02-01,00:08:15,-0.0139999999999993,8.854,8.84,-0.0219999999999984,8.856,52.725,0.04
2020-02-01,00:08:25,-0.0120000000000004,8.846,8.83,-0.0240000000000009,8.848,52.57499999999999,0.04
2020-02-01,00:08:35,-0.0139999999999993,8.836,8.82,-0.0219999999999984,8.838,52.60000000000001,0.0424999999999995
2020-02-01,00:08:45,-0.0139999999999993,8.826,8.812,-0.0219999999999984,8.828,52.49999999999999,0.04
2020-02-01,00:08:55,-0.0139999999999993,8.818,8.802,-0.0219999999999984,8.818,52.49999999999999,0.04
2020-02-01,00:09:05,-0.0139999999999993,8.806,8.79,-0.0219999999999984,8.808,52.42500000000001,0.04
2020-02-01,00:09:15,-0.0120000000000004,8.798,8.782,-0.0219999999999984,8.798,52.45,0.04
2020-02-01,00:09:25,-0.0139999999999993,8.788,8.774,-0.0219999999999984,8.788,52.325,0.04
2020-02-01,00:09:35,-0.0139999999999993,8.778,8.764,-0.0240000000000009,8.778,52.400000000000006,0.04
2020-02-01,00:09:45,-0.0120000000000004,8.768,8.754,-0.0240000000000009,8.77,52.42500000000001,0.04
2020-02-01,00:09:55,-0.0139999999999993,8.76,8.746,-0.0219999999999984,8.76,52.42500000000001,0.04
2020-02-01,00:10:04,-0.0139999999999993,8.75,8.736,-0.0240000000000009,8.75,52.22500000000001,0.04
2020-02-01,00:10:14,-0.0139999999999993,8.74,8.728,-0.0219999999999984,8.74,52.2,0.04
2020-02-01,00:10:24,-0.0139999999999993,8.732,8.718,-0.0240000000000009,8.732,52.3,0.04
2020-02-01,00:10:34,-0.0139999999999993,8.722,8.708,-0.0240000000000009,8.724,52.125,0.0375000000000005
2020-02-01,00:10:44,-0.0139999999999993,8.712,8.698,-0.0240000000000009,8.714,52.22500000000001,0.04
2020-02-01,00:10:54,-0.0139999999999993,8.704,8.69,-0.0240000000000009,8.704,52.125,0.0375000000000005
2020-02-01,00:11:04,-0.0139999999999993,8.694,8.68,-0.0240000000000009,8.696,52.2,0.04
2020-02-01,00:11:14,-0.0139999999999993,8.684,8.672,-0.0219999999999984,8.686,52.05,0.04
2020-02-01,00:11:24,-0.0139999999999993,8.676,8.662,-0.0240000000000009,8.678,52.025000000000006,0.04
2020-02-01,00:11:34,-0.0120000000000004,8.666,8.654,-0.0240000000000009,8.666,52.1,0.04
2020-02-01,00:11:44,-0.0120000000000004,8.656,8.644,-0.0240000000000009,8.658,52.025000000000006,0.04
2020-02-01,00:11:54,-0.0120000000000004,8.648,8.634,-0.0240000000000009,8.65,52.0,0.04
2020-02-01,00:12:03,-0.0139999999999993,8.64,8.624,-0.0240000000000009,8.638,51.975,0.0375000000000005
2020-02-01,00:12:13,-0.0139999999999993,8.63,8.616,-0.0240000000000009,8.632,51.925,0.04
2020-02-01,00:12:23,-0.0139999999999993,8.62,8.606,-0.0219999999999984,8.62,51.925,0.04
2020-02-01,00:12:33,-0.0139999999999993,8.612,8.598,-0.0240000000000009,8.614,51.82500000000002,0.0375000000000005
2020-02-01,00:12:43,-0.0139999999999993,8.602,8.588,-0.0240000000000009,8.602,51.85,0.04
2020-02-01,00:12:53,-0.0139999999999993,8.592,8.578,-0.0219999999999984,8.594,51.8,0.04
2020-02-01,00:13:03,-0.0139999999999993,8.584,8.57,-0.0240000000000009,8.584,51.82500000000002,0.04
2020-02-01,00:13:13,-0.0139999999999993,8.576,8.56,-0.0219999999999984,8.574,51.8,0.04
2020-02-01,00:13:23,-0.0139999999999993,8.564,8.552,-0.0240000000000009,8.566,51.69999999999999,0.04
2020-02-01,00:13:33,-0.0139999999999993,8.558,8.542,-0.0219999999999984,8.558,51.625000000000014,0.04
2020-02-01,00:13:43,-0.0139999999999993,8.548,8.534,-0.0219999999999984,8.55,51.6,0.0375000000000005
2020-02-01,00:13:53,-0.0139999999999993,8.538,8.524,-0.0219999999999984,8.538,51.57499999999999,0.04
2020-02-01,00:14:02,-0.0139999999999993,8.532,8.516,-0.0219999999999984,8.532,51.625000000000014,0.04
2020-02-01,00:14:12,-0.0139999999999993,8.522,8.508,-0.0240000000000009,8.522,51.47500000000001,0.04
2020-02-01,00:14:22,-0.0139999999999993,8.512,8.5,-0.0219999999999984,8.512,51.49999999999999,0.04
2020-02-01,00:14:32,-0.0139999999999993,8.504,8.49,-0.0240000000000009,8.504,51.49999999999999,0.04
2020-02-01,00:14:42,-0.0139999999999993,8.494,8.48,-0.0240000000000009,8.496,51.400000000000006,0.04
2020-02-01,00:14:52,-0.0139999999999993,8.488,8.474,-0.0219999999999984,8.486,51.35000000000001,0.04
2020-02-01,00:15:02,-0.0139999999999993,8.478,8.464,-0.0240000000000009,8.478,51.325,0.04
2020-02-01,00:15:12,-0.0139999999999993,8.47,8.454,-0.0219999999999984,8.468,51.42500000000001,0.04
2020-02-01,00:15:22,-0.0139999999999993,8.46,8.446,-0.0240000000000009,8.458,51.325,0.04
2020-02-01,00:15:32,-0.0139999999999993,8.452,8.438,-0.0219999999999984,8.45,51.42500000000001,0.04
2020-02-01,00:15:42,-0.0139999999999993,8.442,8.428,-0.0240000000000009,8.442,51.29999999999998,0.04
2020-02-01,00:15:52,-0.0120000000000004,8.434,8.42,-0.0219999999999984,8.434,51.22500000000001,0.04
2020-02-01,00:16:01,-0.0159999999999982,8.424,8.41,-0.0240000000000009,8.424,51.275000000000006,0.04
2020-02-01,00:16:11,-0.0139999999999993,8.418,8.402,-0.0240000000000009,8.418,51.150000000000006,0.04
2020-02-01,00:16:21,-0.0120000000000004,8.408,8.394,-0.0219999999999984,8.408,51.22500000000001,0.04
2020-02-01,00:16:31,-0.0159999999999982,8.398,8.384,-0.0219999999999984,8.398,51.1,0.0349999999999992
2020-02-01,00:16:41,-0.0120000000000004,8.39,8.376,-0.0240000000000009,8.39,51.125,0.04
2020-02-01,00:16:51,-0.0139999999999993,8.382,8.368,-0.0240000000000009,8.382,51.025000000000006,0.0375000000000005
2020-02-01,00:17:01,-0.0139999999999993,8.374,8.36,-0.0240000000000009,8.374,51.1,0.04
2020-02-01,00:17:11,-0.0139999999999993,8.366,8.352,-0.0240000000000009,8.368,51.0,0.04
2020-02-01,00:17:21,-0.0139999999999993,8.356,8.342,-0.0219999999999984,8.356,50.95,0.04
2020-02-01,00:17:31,-0.0139999999999993,8.348,8.334,-0.0240000000000009,8.348,50.925,0.04
2020-02-01,00:17:41,-0.0139999999999993,8.338,8.326,-0.0240000000000009,8.34,50.925,0.04
2020-02-01,00:17:50,-0.0139999999999993,8.328,8.316,-0.0240000000000009,8.332,50.825,0.04
2020-02-01,00:18:00,-0.0139999999999993,8.322,8.308,-0.0240000000000009,8.324,50.925,0.04
2020-02-01,00:18:10,-0.0139999999999993,8.314,8.302,-0.0219999999999984,8.316,50.825,0.04
2020-02-01,00:18:20,-0.0139999999999993,8.304,8.29,-0.0219999999999984,8.306,50.825,0.04
2020-02-01,00:18:30,-0.0139999999999993,8.296,8.284,-0.0219999999999984,8.296,50.75,0.04
2020-02-01,00:18:40,-0.0139999999999993,8.29,8.274,-0.0240000000000009,8.29,50.625000000000014,0.04
2020-02-01,00:18:50,-0.0120000000000004,8.282,8.266,-0.0240000000000009,8.282,50.625000000000014,0.04
2020-02-01,00:19:00,-0.0139999999999993,8.272,8.258,-0.0219999999999984,8.272,50.6,0.04
2020-02-01,00:19:10,-0.0139999999999993,8.264,8.25,-0.0219999999999984,8.264,50.625000000000014,0.04
2020-02-01,00:19:20,-0.0139999999999993,8.256,8.244,-0.0240000000000009,8.256,50.57499999999999,0.04
2020-02-01,00:19:30,-0.0139999999999993,8.246,8.234,-0.0240000000000009,8.246,50.55000000000001,0.04
2020-02-01,00:19:39,-0.0139999999999993,8.238,8.226,-0.0219999999999984,8.24,50.42500000000001,0.04
2020-02-01,00:19:49,-0.0139999999999993,8.23,8.218,-0.0219999999999984,8.232,50.42500000000001,0.0375000000000005
2020-02-01,00:19:59,-0.0139999999999993,8.222,8.21,-0.0219999999999984,8.224,50.325,0.0375000000000005
2020-02-01,00:20:09,-0.0139999999999993,8.216,8.2,-0.0240000000000009,8.214,50.42500000000001,0.04
2020-02-01,00:20:19,-0.0139999999999993,8.206,8.194,-0.0240000000000009,8.206,50.37499999999999,0.0424999999999995
2020-02-01,00:20:29,-0.0139999999999993,8.198,8.186,-0.0219999999999984,8.198,50.2,0.04
2020-02-01,00:20:39,-0.0139999999999993,8.19,8.178,-0.0240000000000009,8.19,50.325,0.04
2020-02-01,00:20:49,-0.0139999999999993,8.182,8.17,-0.0240000000000009,8.18,50.22500000000001,0.04
2020-02-01,00:20:59,-0.0139999999999993,8.174,8.16,-0.0219999999999984,8.174,50.150000000000006,0.04
2020-02-01,00:21:09,-0.0139999999999993,8.166,8.152,-0.0219999999999984,8.166,50.175,0.04
2020-02-01,00:21:19,-0.0139999999999993,8.158,8.144,-0.0240000000000009,8.158,50.125,0.04
2020-02-01,00:21:28,-0.0139999999999993,8.148,8.138,-0.0219999999999984,8.15,50.125,0.04
2020-02-01,00:21:38,-0.0139999999999993,8.142,8.13,-0.0240000000000009,8.142,50.025000000000006,0.04
2020-02-01,00:21:48,-0.0139999999999993,8.132,8.122,-0.0240000000000009,8.134,49.925,0.04
2020-02-01,00:21:58,-0.0139999999999993,8.124,8.112,-0.0240000000000009,8.126,50.05,0.04
2020-02-01,00:22:08,-0.0139999999999993,8.116,8.104,-0.0240000000000009,8.118,50.025000000000006,0.04
2020-02-01,00:22:18,-0.0159999999999982,8.108,8.098,-0.0219999999999984,8.11,49.925,0.04
2020-02-01,00:22:28,-0.0139999999999993,8.102,8.09,-0.0240000000000009,8.104,49.900000000000006,0.04
2020-02-01,00:22:38,-0.0139999999999993,8.094,8.082,-0.0240000000000009,8.094,49.825,0.04
2020-02-01,00:22:48,-0.0139999999999993,8.086,8.074,-0.0219999999999984,8.086,49.725,0.0424999999999995
2020-02-01,00:22:58,-0.0139999999999993,8.078,8.066,-0.0219999999999984,8.076,49.825,0.04
2020-02-01,00:23:17,8.436,8.086,-0.0279999999999986,-0.0219999999999984,8.082,49.85000000000001,5.84
2020-02-01,00:23:27,8.726,8.38,-0.0240000000000009,-0.0240000000000009,8.382,49.675,5.9725
2020-02-01,00:23:37,8.978,8.642,-0.0199999999999995,-0.0240000000000009,8.64,49.675,6.050000000000001
2020-02-01,00:23:47,9.218,8.82,-0.0199999999999995,-0.0240000000000009,8.816,49.625,6.102499999999999
2020-02-01,00:23:57,9.468,9.074,-0.0159999999999982,-0.0219999999999984,9.066,49.625,6.165000000000001
2020-02-01,00:24:07,9.7,9.308,-0.0159999999999982,-0.0219999999999984,9.304,49.7,6.192500000000001
2020-02-01,00:24:17,9.898,9.518,-0.0139999999999993,-0.0219999999999984,9.514,49.725,6.125
2020-02-01,00:24:27,10.11,9.736,-0.0139999999999993,-0.0219999999999984,9.73,49.75,6.15
2020-02-01,00:24:37,10.314,9.944,-0.0139999999999993,-0.0240000000000009,9.94,49.825,6.182499999999999
2020-02-01,00:24:47,10.062,10.034,-0.0120000000000004,-0.0240000000000009,10.03,50.025000000000006,6.282499999999999
2020-02-01,00:24:57,-0.0259999999999998,10.098,10.098,-0.0240000000000009,10.098,50.1,3.952500000000001
2020-02-01,00:25:06,-0.0259999999999998,10.05,10.048,-0.0219999999999984,10.048,50.725,3.905
2020-02-01,00:25:16,-0.0240000000000009,10.018,10.012,-0.0219999999999984,10.016,51.375,3.855
2020-02-01,00:25:26,-0.0199999999999995,9.986,9.98,-0.0240000000000009,9.984,51.875,3.875
2020-02-01,00:25:36,-0.0159999999999982,9.96,9.95,-0.0219999999999984,9.96,52.22500000000001,3.8675
2020-02-01,00:25:46,-0.0180000000000006,9.938,9.926,-0.0219999999999984,9.936,52.57499999999999,3.9025
2020-02-01,00:25:56,-0.0159999999999982,9.918,9.906,-0.0219999999999984,9.918,53.075,3.885
2020-02-01,00:26:06,-0.0139999999999993,9.898,9.886,-0.0240000000000009,9.898,53.35000000000001,3.905
2020-02-01,00:26:16,-0.0139999999999993,9.884,9.87,-0.0219999999999984,9.884,53.55000000000001,3.8425
2020-02-01,00:26:26,-0.0159999999999982,9.866,9.852,-0.0219999999999984,9.866,53.725,3.85
2020-02-01,00:26:36,-0.0120000000000004,9.852,9.838,-0.0219999999999984,9.852,53.82499999999999,3.872500000000001
2020-02-01,00:26:46,-0.0120000000000004,9.838,9.824,-0.0219999999999984,9.838,53.8,3.880000000000001
2020-02-01,00:26:55,-0.0120000000000004,9.826,9.812,-0.0240000000000009,9.826,53.67500000000001,3.844999999999999
2020-02-01,00:27:05,-0.0120000000000004,9.81,9.798,-0.0219999999999984,9.81,53.67500000000001,3.85
2020-02-01,00:27:15,-0.0120000000000004,9.798,9.784,-0.0219999999999984,9.8,53.42499999999998,3.9075000000000006
2020-02-01,00:27:25,-0.0120000000000004,9.788,9.772,-0.0219999999999984,9.786,53.2,3.8425
2020-02-01,00:27:35,-0.0120000000000004,9.774,9.76,-0.0240000000000009,9.774,53.1,3.875
2020-02-01,00:27:45,-0.0120000000000004,9.764,9.748,-0.0219999999999984,9.764,53.075,3.885
2020-02-01,00:27:55,-0.0120000000000004,9.752,9.734,-0.0219999999999984,9.752,52.975,3.897500000000001
2020-02-01,00:28:05,-0.0120000000000004,9.738,9.722,-0.0219999999999984,9.74,52.89999999999999,3.83
2020-02-01,00:28:15,-0.0120000000000004,9.728,9.714,-0.0219999999999984,9.728,52.82500000000002,3.855
2020-02-01,00:28:25,-0.0120000000000004,9.718,9.7,-0.0240000000000009,9.716,52.64999999999999,3.855
2020-02-01,00:28:35,-0.0120000000000004,9.704,9.688,-0.0240000000000009,9.706,52.725,3.9
2020-02-01,00:28:44,-0.0120000000000004,9.696,9.68,-0.0240000000000009,9.696,52.8,3.8025
2020-02-01,00:28:54,-0.0120000000000004,9.684,9.668,-0.0240000000000009,9.684,52.64999999999999,3.8249999999999993
2020-02-01,00:29:04,-0.0120000000000004,9.672,9.658,-0.0240000000000009,9.674,52.725,3.807500000000001
2020-02-01,00:29:14,-0.0120000000000004,9.662,9.646,-0.0219999999999984,9.662,52.725,3.82
2020-02-01,00:29:24,-0.0120000000000004,9.65,9.636,-0.0219999999999984,9.65,52.725,3.7575
2020-02-01,00:29:34,-0.0120000000000004,9.64,9.624,-0.0240000000000009,9.64,52.725,3.7975
2020-02-01,00:29:44,-0.0120000000000004,9.63,9.612,-0.0219999999999984,9.63,52.77499999999999,3.8249999999999993
2020-02-01,00:29:54,-0.009999999999998,9.62,9.602,-0.0240000000000009,9.62,52.69999999999999,3.870000000000001
2020-02-01,00:30:04,-0.0120000000000004,9.608,9.592,-0.0219999999999984,9.61,52.725,3.91
2020-02-01,00:30:14,-0.0139999999999993,9.598,9.58,-0.0219999999999984,9.598,52.69999999999999,3.887500000000001
2020-02-01,00:30:24,-0.0120000000000004,9.586,9.57,-0.0219999999999984,9.59,52.725,3.8425
2020-02-01,00:30:33,-0.0120000000000004,9.578,9.562,-0.0219999999999984,9.58,52.725,3.795
2020-02-01,00:30:43,-0.009999999999998,9.568,9.552,-0.0219999999999984,9.57,52.69999999999999,3.8225
2020-02-01,00:30:53,-0.0120000000000004,9.558,9.542,-0.0240000000000009,9.558,52.85,3.885
2020-02-01,00:31:03,-0.0120000000000004,9.546,9.53,-0.0240000000000009,9.546,52.89999999999999,3.890000000000001
2020-02-01,00:31:13,-0.0120000000000004,9.536,9.522,-0.0240000000000009,9.536,52.82500000000002,3.8825
2020-02-01,00:31:23,-0.0120000000000004,9.526,9.51,-0.0240000000000009,9.528,52.89999999999999,3.78
2020-02-01,00:31:33,-0.0120000000000004,9.518,9.502,-0.0240000000000009,9.518,53.0,3.8025
2020-02-01,00:31:43,-0.009999999999998,9.506,9.492,-0.0219999999999984,9.508,53.0,3.885
2020-02-01,00:31:53,-0.0120000000000004,9.496,9.482,-0.0219999999999984,9.498,52.975,0.0449999999999999
2020-02-01,00:32:03,-0.0120000000000004,9.486,9.47,-0.0240000000000009,9.488,53.2,0.0424999999999995
2020-02-01,00:32:13,-0.0120000000000004,9.476,9.462,-0.0240000000000009,9.478,53.225,0.0424999999999995
2020-02-01,00:32:22,-0.0120000000000004,9.464,9.45,-0.0219999999999984,9.468,53.400000000000006,0.0424999999999995
2020-02-01,00:32:32,-0.0139999999999993,9.454,9.438,-0.0219999999999984,9.456,53.42499999999998,0.0424999999999995
2020-02-01,00:32:42,-0.0120000000000004,9.444,9.426,-0.0219999999999984,9.444,53.375,0.0424999999999995
2020-02-01,00:32:52,-0.0120000000000004,9.434,9.418,-0.0219999999999984,9.436,53.55000000000001,0.04
2020-02-01,00:33:02,-0.0120000000000004,9.422,9.408,-0.0240000000000009,9.426,53.42499999999998,0.04
2020-02-01,00:33:12,-0.0120000000000004,9.412,9.396,-0.0219999999999984,9.414,53.49999999999999,0.04
2020-02-01,00:33:22,-0.0120000000000004,9.404,9.388,-0.0219999999999984,9.404,53.525000000000006,0.04
2020-02-01,00:33:32,-0.0120000000000004,9.392,9.378,-0.0219999999999984,9.394,53.42499999999998,0.04
2020-02-01,00:33:42,-0.0139999999999993,9.382,9.366,-0.0219999999999984,9.382,53.400000000000006,0.04
2020-02-01,00:33:52,-0.0120000000000004,9.372,9.356,-0.0219999999999984,9.374,53.400000000000006,0.04
2020-02-01,00:34:02,-0.0139999999999993,9.36,9.346,-0.0219999999999984,9.362,53.25,0.04
2020-02-01,00:34:11,-0.0139999999999993,9.35,9.334,-0.0240000000000009,9.352,53.325,0.04
2020-02-01,00:34:21,-0.0120000000000004,9.342,9.326,-0.0219999999999984,9.34,53.400000000000006,0.04
2020-02-01,00:34:31,-0.0120000000000004,9.33,9.316,-0.0219999999999984,9.33,53.35000000000001,0.04
2020-02-01,00:34:41,-0.0139999999999993,9.32,9.302,-0.0219999999999984,9.32,53.275000000000006,0.04
2020-02-01,00:34:51,-0.0120000000000004,9.31,9.294,-0.0219999999999984,9.312,53.325,0.04
2020-02-01,00:35:01,-0.0139999999999993,9.298,9.284,-0.0219999999999984,9.3,53.325,0.04
2020-02-01,00:35:11,-0.0139999999999993,9.288,9.27,-0.0219999999999984,9.288,53.3,0.04
2020-02-01,00:35:21,-0.0120000000000004,9.28,9.262,-0.0219999999999984,9.28,53.325,0.04
2020-02-01,00:35:31,-0.0139999999999993,9.27,9.254,-0.0219999999999984,9.27,53.225,0.04
2020-02-01,00:35:41,-0.0120000000000004,9.258,9.242,-0.0240000000000009,9.26,53.225,0.04
2020-02-01,00:35:51,-0.0139999999999993,9.248,9.232,-0.0240000000000009,9.248,53.225,0.04
2020-02-01,00:36:00,-0.0120000000000004,9.24,9.224,-0.0219999999999984,9.24,53.275000000000006,0.04
2020-02-01,00:36:10,-0.0139999999999993,9.226,9.21,-0.0219999999999984,9.226,53.2,0.04
2020-02-01,00:36:20,-0.0139999999999993,9.218,9.202,-0.0219999999999984,9.218,53.125,0.0424999999999995
2020-02-01,00:36:30,-0.0120000000000004,9.206,9.19,-0.0219999999999984,9.206,53.225,0.04
2020-02-01,00:36:40,-0.0120000000000004,9.196,9.18,-0.0219999999999984,9.196,53.225,0.04
2020-02-01,00:36:50,-0.0120000000000004,9.186,9.172,-0.0240000000000009,9.188,53.225,0.04
2020-02-01,00:37:00,-0.0139999999999993,9.176,9.16,-0.0219999999999984,9.176,53.125,0.04
2020-02-01,00:37:10,-0.0120000000000004,9.168,9.15,-0.0219999999999984,9.166,53.150000000000006,0.0375000000000005
2020-02-01,00:37:20,-0.0139999999999993,9.156,9.14,-0.0219999999999984,9.156,53.1,0.0375000000000005
2020-02-01,00:37:30,-0.0139999999999993,9.144,9.128,-0.0219999999999984,9.146,53.150000000000006,0.04
2020-02-01,00:37:40,-0.0139999999999993,9.134,9.12,-0.0240000000000009,9.134,53.1,0.04
2020-02-01,00:37:50,-0.0139999999999993,9.126,9.11,-0.0240000000000009,9.126,53.125,0.0375000000000005
2020-02-01,00:37:59,-0.0139999999999993,9.114,9.098,-0.0240000000000009,9.118,53.075,0.04
2020-02-01,00:38:09,-0.0139999999999993,9.104,9.088,-0.0240000000000009,9.106,53.025000000000006,0.04
2020-02-01,00:38:19,-0.0120000000000004,9.096,9.08,-0.0219999999999984,9.096,53.025000000000006,0.04
2020-02-01,00:38:29,-0.0139999999999993,9.084,9.068,-0.0240000000000009,9.084,53.075,0.04
2020-02-01,00:38:39,-0.0139999999999993,9.074,9.058,-0.0240000000000009,9.074,52.975,0.04
2020-02-01,00:38:49,-0.0139999999999993,9.064,9.048,-0.0219999999999984,9.064,53.025000000000006,0.04
2020-02-01,00:38:59,-0.0139999999999993,9.054,9.038,-0.0240000000000009,9.054,53.0,0.04
2020-02-01,00:39:09,-0.0139999999999993,9.044,9.028,-0.0219999999999984,9.042,52.925,0.04
2020-02-01,00:39:19,-0.0139999999999993,9.034,9.018,-0.0219999999999984,9.036,52.89999999999999,0.04
2020-02-01,00:39:29,-0.0139999999999993,9.024,9.008,-0.0219999999999984,9.024,52.82500000000002,0.0424999999999995
2020-02-01,00:39:39,-0.0120000000000004,9.014,9.0,-0.0219999999999984,9.014,52.82500000000002,0.04
2020-02-01,00:39:48,-0.0139999999999993,9.004,8.988,-0.0240000000000009,9.004,52.95,0.04
2020-02-01,00:39:58,-0.0120000000000004,8.994,8.98,-0.0219999999999984,8.996,52.925,0.04
2020-02-01,00:40:08,-0.0139999999999993,8.984,8.97,-0.0240000000000009,8.986,52.875,0.04
2020-02-01,00:40:18,-0.0120000000000004,8.974,8.96,-0.0219999999999984,8.976,52.750000000000014,0.04
2020-02-01,00:40:28,-0.0139999999999993,8.964,8.948,-0.0219999999999984,8.966,52.82500000000002,0.04
2020-02-01,00:40:38,-0.0139999999999993,8.954,8.938,-0.0219999999999984,8.956,52.82500000000002,0.04
2020-02-01,00:40:48,-0.0139999999999993,8.944,8.93,-0.0240000000000009,8.946,52.77499999999999,0.04
2020-02-01,00:40:58,-0.0139999999999993,8.934,8.918,-0.0240000000000009,8.936,52.69999999999999,0.04
2020-02-01,00:41:08,-0.0139999999999993,8.926,8.91,-0.0219999999999984,8.926,52.69999999999999,0.04
