Дата,Время,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current
2020-02-01,00:04:47,-0.013333333333332998,9.06,9.044666666666666,-0.0226666666666659,9.060666666666668,53.10833333333333,0.04
2020-02-01,00:04:57,-0.012666666666666701,9.049999999999999,9.035333333333334,-0.0226666666666659,9.051333333333334,53.10833333333334,0.04
2020-02-01,00:05:07,-0.0126666666666667,9.040666666666667,9.026,-0.0233333333333334,9.041333333333332,53.10833333333334,0.04
2020-02-01,00:05:17,-0.013333333333332998,9.030000000000001,9.016,-0.0233333333333334,9.031999999999998,53.11666666666667,0.04
2020-02-01,00:05:27,-0.0139999999999993,9.020000000000001,9.006,-0.0233333333333334,9.021333333333333,53.116666666666674,0.04
2020-02-01,00:05:37,-0.0139999999999993,9.009333333333332,8.996,-0.0226666666666659,9.011333333333333,53.083333333333336,0.04
2020-02-01,00:05:47,-0.0139999999999993,9.0,8.986,-0.0219999999999984,9.001333333333335,53.05000000000001,0.04
2020-02-01,00:05:57,-0.0139999999999993,8.990666666666668,8.976,-0.0219999999999984,8.991999999999999,53.01666666666667,0.03916666666666683
2020-02-01,00:06:07,-0.0139999999999993,8.981333333333334,8.966666666666667,-0.0226666666666659,8.982666666666667,53.0,0.03916666666666683
2020-02-01,00:06:16,-0.013333333333333001,8.971333333333334,8.956666666666665,-0.0233333333333334,8.972666666666667,52.958333333333336,0.03916666666666683
2020-02-01,00:06:26,-0.013333333333332998,8.961333333333334,8.946666666666665,-0.0233333333333334,8.962666666666667,52.900000000000006,0.03916666666666683
2020-02-01,00:06:36,-0.012666666666666701,8.951333333333332,8.936,-0.0226666666666659,8.952666666666667,52.850000000000016,0.03916666666666683
2020-02-01,00:06:46,-0.013333333333333001,8.942,8.926,-0.0226666666666659,8.942666666666666,52.82500000000002,0.03916666666666683
2020-02-01,00:06:56,-0.0126666666666667,8.932666666666668,8.916666666666666,-0.0226666666666659,8.932666666666668,52.80833333333334,0.04
2020-02-01,00:07:06,-0.0126666666666667,8.923333333333334,8.907333333333334,-0.0226666666666659,8.922666666666666,52.78333333333334,0.04
2020-02-01,00:07:16,-0.0120000000000004,8.913333333333332,8.898,-0.0226666666666659,8.912666666666667,52.75,0.04
2020-02-01,00:07:26,-0.012666666666666701,8.902666666666667,8.888,-0.0226666666666659,8.903333333333334,52.75,0.04
2020-02-01,00:07:36,-0.013333333333333001,8.892666666666665,8.878,-0.0226666666666659,8.893999999999998,52.73333333333333,0.04
2020-02-01,00:07:46,-0.0139999999999993,8.883333333333333,8.868666666666668,-0.0226666666666659,8.885333333333334,52.72499999999999,0.04
2020-02-01,00:07:56,-0.0139999999999993,8.873333333333333,8.859333333333334,-0.0233333333333334,8.876,52.683333333333316,0.04
2020-02-01,00:08:06,-0.0139999999999993,8.863333333333333,8.85,-0.0233333333333334,8.866,52.69166666666666,0.04
2020-02-01,00:08:15,-0.013333333333332998,8.854000000000001,8.839999999999998,-0.0233333333333334,8.856666666666667,52.65,0.04
2020-02-01,00:08:25,-0.013333333333333001,8.845333333333334,8.83,-0.0226666666666659,8.847333333333333,52.63333333333333,0.040833333333333166
2020-02-01,00:08:35,-0.013333333333332998,8.836,8.820666666666666,-0.0226666666666659,8.838,52.55833333333334,0.040833333333333166
2020-02-01,00:08:45,-0.0139999999999993,8.826666666666666,8.811333333333332,-0.0219999999999984,8.828,52.53333333333333,0.040833333333333166
2020-02-01,00:08:55,-0.0139999999999993,8.816666666666665,8.801333333333332,-0.0219999999999984,8.818,52.474999999999994,0.04
2020-02-01,00:09:05,-0.013333333333332998,8.807333333333332,8.791333333333332,-0.0219999999999984,8.808,52.458333333333336,0.04
2020-02-01,00:09:15,-0.013333333333333001,8.797333333333333,8.781999999999998,-0.0219999999999984,8.798,52.400000000000006,0.04
2020-02-01,00:09:25,-0.013333333333332998,8.787999999999998,8.773333333333333,-0.0226666666666659,8.788,52.39166666666667,0.04
2020-02-01,00:09:35,-0.013333333333332998,8.778,8.764,-0.0233333333333334,8.778666666666668,52.38333333333335,0.04
2020-02-01,00:09:45,-0.013333333333333001,8.768666666666666,8.754666666666667,-0.0233333333333334,8.769333333333334,52.41666666666668,0.04
2020-02-01,00:09:55,-0.013333333333332998,8.759333333333332,8.745333333333333,-0.0233333333333334,8.76,52.35833333333334,0.04
2020-02-01,00:10:04,-0.0139999999999993,8.75,8.736666666666666,-0.0226666666666659,8.75,52.28333333333334,0.04
2020-02-01,00:10:14,-0.0139999999999993,8.740666666666668,8.727333333333332,-0.0233333333333334,8.740666666666668,52.24166666666667,0.04
2020-02-01,00:10:24,-0.0139999999999993,8.731333333333334,8.717999999999998,-0.0233333333333334,8.732000000000001,52.208333333333336,0.03916666666666683
2020-02-01,00:10:34,-0.0139999999999993,8.722,8.708,-0.0240000000000009,8.723333333333334,52.21666666666667,0.03916666666666683
2020-02-01,00:10:44,-0.0139999999999993,8.712666666666665,8.698666666666666,-0.0240000000000009,8.714,52.15833333333334,0.03833333333333366
2020-02-01,00:10:54,-0.0139999999999993,8.703333333333333,8.689333333333332,-0.0240000000000009,8.704666666666666,52.18333333333334,0.03916666666666683
2020-02-01,00:11:04,-0.0139999999999993,8.694,8.680666666666665,-0.0233333333333334,8.695333333333332,52.125,0.03916666666666683
2020-02-01,00:11:14,-0.0139999999999993,8.684666666666667,8.671333333333335,-0.0233333333333334,8.686666666666666,52.09166666666667,0.04
2020-02-01,00:11:24,-0.013333333333332998,8.675333333333333,8.662666666666667,-0.0233333333333334,8.676666666666668,52.05833333333334,0.04
2020-02-01,00:11:34,-0.012666666666666701,8.666,8.653333333333334,-0.0240000000000009,8.667333333333334,52.050000000000004,0.04
2020-02-01,00:11:44,-0.0120000000000004,8.656666666666668,8.644,-0.0240000000000009,8.658,52.041666666666664,0.04
2020-02-01,00:11:54,-0.0126666666666667,8.648000000000001,8.634,-0.0240000000000009,8.648666666666665,52.0,0.03916666666666683
2020-02-01,00:12:03,-0.013333333333332998,8.639333333333333,8.624666666666668,-0.0240000000000009,8.639999999999999,51.96666666666667,0.03916666666666683
2020-02-01,00:12:13,-0.0139999999999993,8.63,8.615333333333334,-0.0233333333333334,8.63,51.94166666666666,0.03916666666666683
2020-02-01,00:12:23,-0.0139999999999993,8.620666666666667,8.606666666666667,-0.0233333333333334,8.622,51.89166666666667,0.03916666666666683
2020-02-01,00:12:33,-0.0139999999999993,8.611333333333333,8.597333333333333,-0.0233333333333334,8.612,51.866666666666674,0.03916666666666683
2020-02-01,00:12:43,-0.0139999999999993,8.602,8.588,-0.0233333333333334,8.603333333333333,51.82500000000001,0.03916666666666683
2020-02-01,00:12:53,-0.0139999999999993,8.592666666666668,8.578666666666665,-0.0233333333333334,8.593333333333332,51.82500000000001,0.04
2020-02-01,00:13:03,-0.0139999999999993,8.584000000000001,8.569333333333333,-0.0226666666666659,8.583999999999998,51.80833333333334,0.04
2020-02-01,00:13:13,-0.0139999999999993,8.574666666666667,8.560666666666668,-0.0233333333333334,8.574666666666667,51.775,0.04
2020-02-01,00:13:23,-0.0139999999999993,8.566,8.551333333333334,-0.0226666666666659,8.566,51.708333333333336,0.04
2020-02-01,00:13:33,-0.0139999999999993,8.556666666666667,8.542666666666667,-0.0226666666666659,8.558000000000002,51.64166666666667,0.03916666666666683
2020-02-01,00:13:43,-0.0139999999999993,8.548,8.533333333333333,-0.0219999999999984,8.548666666666668,51.6,0.03916666666666683
2020-02-01,00:13:53,-0.0139999999999993,8.539333333333333,8.524666666666667,-0.0219999999999984,8.540000000000001,51.6,0.03916666666666683
2020-02-01,00:14:02,-0.0139999999999993,8.530666666666667,8.516,-0.0226666666666659,8.530666666666667,51.55833333333334,0.04
2020-02-01,00:14:12,-0.0139999999999993,8.522,8.508000000000001,-0.0226666666666659,8.522,51.53333333333334,0.04
2020-02-01,00:14:22,-0.0139999999999993,8.512666666666666,8.499333333333334,-0.0233333333333334,8.512666666666666,51.49166666666667,0.04
2020-02-01,00:14:32,-0.0139999999999993,8.503333333333332,8.49,-0.0233333333333334,8.504,51.46666666666667,0.04
2020-02-01,00:14:42,-0.0139999999999993,8.495333333333333,8.481333333333334,-0.0233333333333334,8.495333333333333,51.416666666666664,0.04
2020-02-01,00:14:52,-0.0139999999999993,8.486666666666666,8.472666666666667,-0.0233333333333334,8.486666666666666,51.35833333333334,0.04
2020-02-01,00:15:02,-0.0139999999999993,8.478666666666667,8.464,-0.0226666666666659,8.477333333333332,51.366666666666674,0.04
2020-02-01,00:15:12,-0.0139999999999993,8.469333333333333,8.454666666666666,-0.0233333333333334,8.467999999999998,51.35833333333334,0.04
2020-02-01,00:15:22,-0.0139999999999993,8.460666666666667,8.446,-0.0226666666666659,8.458666666666666,51.39166666666667,0.04
2020-02-01,00:15:32,-0.0139999999999993,8.451333333333332,8.437333333333333,-0.0233333333333334,8.450000000000001,51.349999999999994,0.04
2020-02-01,00:15:42,-0.013333333333333001,8.442666666666666,8.428666666666667,-0.0226666666666659,8.442,51.31666666666667,0.04
2020-02-01,00:15:52,-0.0139999999999993,8.433333333333332,8.419333333333332,-0.0233333333333334,8.433333333333332,51.26666666666667,0.04
2020-02-01,00:16:01,-0.0139999999999993,8.425333333333333,8.410666666666666,-0.0233333333333334,8.425333333333333,51.216666666666676,0.04
2020-02-01,00:16:11,-0.0139999999999993,8.416666666666666,8.402,-0.0233333333333334,8.416666666666666,51.21666666666667,0.04
2020-02-01,00:16:21,-0.013999999999999298,8.408,8.393333333333333,-0.0226666666666659,8.408,51.15833333333334,0.03833333333333307
2020-02-01,00:16:31,-0.013333333333332998,8.398666666666665,8.384666666666666,-0.0226666666666659,8.398666666666665,51.15,0.038333333333333074
2020-02-01,00:16:41,-0.013999999999999298,8.39,8.376,-0.0233333333333334,8.389999999999999,51.083333333333336,0.0374999999999999
2020-02-01,00:16:51,-0.013333333333332998,8.382,8.368,-0.0240000000000009,8.382,51.083333333333336,0.03916666666666683
2020-02-01,00:17:01,-0.0139999999999993,8.374,8.360000000000001,-0.0240000000000009,8.374666666666666,51.041666666666664,0.03916666666666683
2020-02-01,00:17:11,-0.0139999999999993,8.365333333333334,8.351333333333335,-0.0233333333333334,8.366,51.01666666666667,0.04
2020-02-01,00:17:21,-0.0139999999999993,8.356666666666667,8.342666666666666,-0.0233333333333334,8.357333333333333,50.958333333333336,0.04
2020-02-01,00:17:31,-0.0139999999999993,8.347333333333333,8.334000000000001,-0.0233333333333334,8.348,50.93333333333334,0.04
2020-02-01,00:17:41,-0.0139999999999993,8.338,8.325333333333335,-0.0240000000000009,8.340000000000002,50.89166666666666,0.04
2020-02-01,00:17:50,-0.0139999999999993,8.329333333333333,8.316666666666668,-0.0240000000000009,8.332,50.89166666666667,0.04
2020-02-01,00:18:00,-0.0139999999999993,8.321333333333333,8.308666666666667,-0.0233333333333334,8.324,50.85833333333333,0.04
2020-02-01,00:18:10,-0.0139999999999993,8.313333333333334,8.299999999999999,-0.0226666666666659,8.315333333333333,50.85833333333334,0.04
2020-02-01,00:18:20,-0.0139999999999993,8.304666666666668,8.292,-0.0219999999999984,8.306,50.800000000000004,0.04
2020-02-01,00:18:30,-0.0139999999999993,8.296666666666667,8.282666666666666,-0.0226666666666659,8.297333333333333,50.73333333333334,0.04
2020-02-01,00:18:40,-0.013333333333332998,8.289333333333333,8.274666666666667,-0.0233333333333334,8.289333333333333,50.66666666666668,0.04
2020-02-01,00:18:50,-0.013333333333332998,8.281333333333334,8.266,-0.0233333333333334,8.281333333333334,50.616666666666674,0.04
2020-02-01,00:19:00,-0.013333333333332998,8.272666666666666,8.258000000000001,-0.0226666666666659,8.272666666666668,50.616666666666674,0.04
2020-02-01,00:19:10,-0.0139999999999993,8.264000000000001,8.250666666666667,-0.0226666666666659,8.264000000000001,50.6,0.04
2020-02-01,00:19:20,-0.0139999999999993,8.255333333333335,8.242666666666667,-0.0233333333333334,8.255333333333333,50.583333333333336,0.04
2020-02-01,00:19:30,-0.0139999999999993,8.246666666666668,8.234666666666667,-0.0233333333333334,8.247333333333334,50.51666666666667,0.04
2020-02-01,00:19:39,-0.0139999999999993,8.238000000000001,8.226,-0.0226666666666659,8.239333333333333,50.466666666666676,0.03916666666666683
2020-02-01,00:19:49,-0.0139999999999993,8.229999999999999,8.218000000000002,-0.0219999999999984,8.232000000000001,50.39166666666667,0.03833333333333366
2020-02-01,00:19:59,-0.0139999999999993,8.222666666666667,8.209333333333333,-0.0226666666666659,8.223333333333334,50.39166666666667,0.03833333333333366
2020-02-01,00:20:09,-0.0139999999999993,8.214666666666666,8.201333333333332,-0.0233333333333334,8.214666666666666,50.375,0.04
2020-02-01,00:20:19,-0.0139999999999993,8.206666666666665,8.193333333333333,-0.0233333333333334,8.206000000000001,50.333333333333336,0.040833333333333166
2020-02-01,00:20:29,-0.0139999999999993,8.198,8.186000000000002,-0.0233333333333334,8.198,50.300000000000004,0.040833333333333166
2020-02-01,00:20:39,-0.0139999999999993,8.19,8.177999999999999,-0.0233333333333334,8.189333333333332,50.25,0.04
2020-02-01,00:20:49,-0.0139999999999993,8.182,8.169333333333334,-0.0233333333333334,8.181333333333333,50.23333333333334,0.04
2020-02-01,00:20:59,-0.0139999999999993,8.174000000000001,8.160666666666666,-0.0226666666666659,8.173333333333334,50.18333333333334,0.04
2020-02-01,00:21:09,-0.0139999999999993,8.165999999999999,8.152,-0.0226666666666659,8.165999999999999,50.150000000000006,0.04
2020-02-01,00:21:19,-0.0139999999999993,8.157333333333334,8.144666666666668,-0.0226666666666659,8.158,50.14166666666667,0.04
2020-02-01,00:21:28,-0.0139999999999993,8.149333333333333,8.137333333333332,-0.0233333333333334,8.15,50.09166666666667,0.04
2020-02-01,00:21:38,-0.0139999999999993,8.140666666666666,8.13,-0.0233333333333334,8.142000000000001,50.025,0.04
2020-02-01,00:21:48,-0.0139999999999993,8.132666666666667,8.121333333333334,-0.0240000000000009,8.134,50.0,0.04
2020-02-01,00:21:58,-0.0139999999999993,8.124,8.112666666666668,-0.0240000000000009,8.126,50.0,0.04
2020-02-01,00:22:08,-0.014666666666665598,8.116,8.104666666666667,-0.0233333333333334,8.118,50.0,0.04
2020-02-01,00:22:18,-0.014666666666665598,8.108666666666666,8.097333333333333,-0.0233333333333334,8.110666666666667,49.949999999999996,0.04
2020-02-01,00:22:28,-0.014666666666665598,8.101333333333333,8.090000000000002,-0.0233333333333334,8.102666666666666,49.88333333333333,0.04
2020-02-01,00:22:38,-0.0139999999999993,8.094,8.082,-0.0233333333333334,8.094666666666667,49.81666666666667,0.040833333333333166
2020-02-01,00:22:48,-0.0139999999999993,8.086,8.074,-0.0226666666666659,8.085333333333333,49.791666666666664,0.040833333333333166
2020-02-01,00:22:58,-0.017999999999999464,8.754,8.746,-0.0226666666666659,8.753333333333332,49.88333333333333,1.345
2020-02-01,00:24:57,-0.02199999999999963,9.408666666666667,9.404000000000002,-0.0226666666666659,9.407333333333334,50.21666666666667,2.6325000000000003
2020-02-01,00:25:06,-0.025333333333333496,10.055333333333335,10.052666666666667,-0.0226666666666659,10.054,50.73333333333333,3.904166666666667
2020-02-01,00:25:16,-0.023333333333333397,10.018,10.013333333333334,-0.0226666666666659,10.016,51.32500000000001,3.8783333333333334
2020-02-01,00:25:26,-0.01999999999999953,9.988000000000001,9.980666666666666,-0.0226666666666659,9.986666666666666,51.82500000000001,3.8658333333333332
2020-02-01,00:25:36,-0.01799999999999943,9.961333333333334,9.952,-0.0226666666666659,9.96,52.225,3.8816666666666664
2020-02-01,00:25:46,-0.016666666666665664,9.938666666666668,9.927333333333332,-0.0219999999999984,9.938,52.625,3.885
2020-02-01,00:25:56,-0.015999999999999365,9.918,9.906,-0.0226666666666659,9.917333333333334,53.0,3.8974999999999995
2020-02-01,00:26:06,-0.014666666666665598,9.899999999999999,9.887333333333332,-0.0226666666666659,9.9,53.32500000000001,3.8775
2020-02-01,00:26:16,-0.014666666666665598,9.882666666666665,9.869333333333334,-0.0226666666666659,9.882666666666667,53.54166666666668,3.8658333333333332
2020-02-01,00:26:26,-0.013999999999999298,9.867333333333335,9.853333333333333,-0.0219999999999984,9.867333333333333,53.699999999999996,3.8550000000000004
2020-02-01,00:26:36,-0.013333333333332998,9.852,9.838,-0.0219999999999984,9.851999999999999,53.78333333333333,3.867500000000001
2020-02-01,00:26:46,-0.0120000000000004,9.838666666666667,9.824666666666666,-0.0226666666666659,9.838666666666667,53.76666666666667,3.8658333333333332
2020-02-01,00:26:55,-0.0120000000000004,9.824666666666667,9.811333333333332,-0.0226666666666659,9.824666666666667,53.716666666666676,3.858333333333333
2020-02-01,00:27:05,-0.0120000000000004,9.811333333333334,9.798,-0.0226666666666659,9.812000000000001,53.59166666666667,3.8674999999999997
2020-02-01,00:27:15,-0.0120000000000004,9.798666666666668,9.784666666666668,-0.0219999999999984,9.798666666666668,53.43333333333333,3.866666666666667
2020-02-01,00:27:25,-0.0120000000000004,9.786666666666667,9.772,-0.0226666666666659,9.786666666666667,53.24166666666665,3.875
2020-02-01,00:27:35,-0.0120000000000004,9.775333333333334,9.76,-0.0226666666666659,9.774666666666667,53.125,3.8674999999999997
2020-02-01,00:27:45,-0.0120000000000004,9.763333333333334,9.747333333333332,-0.0226666666666659,9.763333333333334,53.050000000000004,3.8858333333333337
2020-02-01,00:27:55,-0.0120000000000004,9.751333333333333,9.734666666666667,-0.0219999999999984,9.752,52.98333333333333,3.8708333333333336
2020-02-01,00:28:05,-0.0120000000000004,9.739333333333335,9.723333333333334,-0.0219999999999984,9.74,52.900000000000006,3.860833333333334
2020-02-01,00:28:15,-0.0120000000000004,9.728,9.711999999999998,-0.0226666666666659,9.728,52.791666666666664,3.8466666666666662
2020-02-01,00:28:25,-0.0120000000000004,9.716666666666667,9.700666666666667,-0.0233333333333334,9.716666666666667,52.73333333333333,3.8699999999999997
2020-02-01,00:28:35,-0.0120000000000004,9.706,9.689333333333332,-0.0240000000000009,9.705999999999998,52.724999999999994,3.8524999999999996
2020-02-01,00:28:44,-0.0120000000000004,9.694666666666665,9.678666666666667,-0.0240000000000009,9.695333333333332,52.725,3.8425
2020-02-01,00:28:54,-0.0120000000000004,9.684,9.668666666666667,-0.0240000000000009,9.684666666666667,52.724999999999994,3.811666666666667
2020-02-01,00:29:04,-0.0120000000000004,9.672666666666666,9.657333333333334,-0.0233333333333334,9.673333333333332,52.699999999999996,3.8175000000000003
2020-02-01,00:29:14,-0.0120000000000004,9.661333333333333,9.646666666666667,-0.0226666666666659,9.662,52.725,3.795
2020-02-01,00:29:24,-0.0120000000000004,9.650666666666666,9.635333333333334,-0.0226666666666659,9.650666666666668,52.725,3.7916666666666665
2020-02-01,00:29:34,-0.0120000000000004,9.64,9.624,-0.0226666666666659,9.64,52.74166666666667,3.793333333333333
2020-02-01,00:29:44,-0.011333333333332932,9.63,9.612666666666668,-0.0233333333333334,9.63,52.73333333333333,3.830833333333333
2020-02-01,00:29:54,-0.011333333333332932,9.619333333333335,9.602,-0.0226666666666659,9.62,52.73333333333333,3.8683333333333336
2020-02-01,00:30:04,-0.011999999999999232,9.608666666666666,9.591333333333333,-0.0226666666666659,9.609333333333332,52.70833333333332,3.8891666666666675
2020-02-01,00:30:14,-0.012666666666666696,9.597333333333333,9.580666666666666,-0.0219999999999984,9.599333333333334,52.71666666666666,3.8800000000000003
2020-02-01,00:30:24,-0.012666666666666696,9.587333333333333,9.570666666666666,-0.0219999999999984,9.589333333333334,52.71666666666667,3.841666666666667
2020-02-01,00:30:33,-0.011333333333332932,9.577333333333334,9.561333333333332,-0.0219999999999984,9.58,52.71666666666667,3.82
2020-02-01,00:30:43,-0.011333333333332932,9.568,9.552,-0.0226666666666659,9.569333333333333,52.758333333333326,3.8341666666666665
2020-02-01,00:30:53,-0.011333333333332932,9.557333333333332,9.541333333333332,-0.0233333333333334,9.558,52.81666666666666,3.8658333333333332
2020-02-01,00:31:03,-0.0120000000000004,9.546666666666667,9.531333333333334,-0.0240000000000009,9.546666666666667,52.85833333333334,3.8858333333333337
2020-02-01,00:31:13,-0.0120000000000004,9.536,9.520666666666665,-0.0240000000000009,9.536666666666667,52.875,3.850833333333334
2020-02-01,00:31:23,-0.0120000000000004,9.526666666666666,9.511333333333333,-0.0240000000000009,9.527333333333333,52.90833333333334,3.8216666666666668
2020-02-01,00:31:33,-0.01133333333333293,9.516666666666666,9.501333333333335,-0.0233333333333334,9.517999999999999,52.96666666666666,3.8225
2020-02-01,00:31:43,-0.01133333333333293,9.506666666666668,9.491999999999999,-0.0226666666666659,9.508000000000001,52.99166666666667,2.5775
2020-02-01,00:31:53,-0.01133333333333293,9.496,9.481333333333334,-0.0226666666666659,9.498,53.05833333333334,1.3241666666666665
2020-02-01,00:32:03,-0.0120000000000004,9.485999999999999,9.471333333333332,-0.0233333333333334,9.488,53.13333333333333,0.04333333333333297
2020-02-01,00:32:13,-0.0120000000000004,9.475333333333333,9.460666666666667,-0.0233333333333334,9.478,53.275000000000006,0.0424999999999995
2020-02-01,00:32:22,-0.012666666666666696,9.464666666666668,9.450000000000001,-0.0226666666666659,9.467333333333332,53.349999999999994,0.0424999999999995
2020-02-01,00:32:32,-0.012666666666666696,9.454,9.438,-0.0219999999999984,9.456000000000001,53.4,0.0424999999999995
2020-02-01,00:32:42,-0.012666666666666696,9.444,9.427333333333333,-0.0219999999999984,9.445333333333332,53.449999999999996,0.04166666666666633
2020-02-01,00:32:52,-0.0120000000000004,9.433333333333334,9.417333333333334,-0.0226666666666659,9.435333333333334,53.449999999999996,0.040833333333333166
2020-02-01,00:33:02,-0.0120000000000004,9.422666666666666,9.407333333333334,-0.0226666666666659,9.425333333333334,53.49166666666667,0.04
2020-02-01,00:33:12,-0.0120000000000004,9.412666666666667,9.397333333333334,-0.0226666666666659,9.414666666666667,53.48333333333333,0.04
2020-02-01,00:33:22,-0.0120000000000004,9.402666666666667,9.387333333333332,-0.0219999999999984,9.404,53.48333333333333,0.04
2020-02-01,00:33:32,-0.012666666666666696,9.392666666666667,9.377333333333333,-0.0219999999999984,9.393333333333333,53.449999999999996,0.04
2020-02-01,00:33:42,-0.012666666666666696,9.382,9.366666666666667,-0.0219999999999984,9.383333333333333,53.40833333333333,0.04
2020-02-01,00:33:52,-0.013333333333332998,9.371333333333332,9.356,-0.0219999999999984,9.372666666666667,53.35,0.04
2020-02-01,00:34:02,-0.013333333333332998,9.360666666666667,9.345333333333334,-0.0226666666666659,9.362666666666668,53.324999999999996,0.04
2020-02-01,00:34:11,-0.013333333333332998,9.350666666666667,9.335333333333333,-0.0226666666666659,9.351333333333335,53.324999999999996,0.04
2020-02-01,00:34:21,-0.012666666666666696,9.340666666666666,9.325333333333335,-0.0226666666666659,9.340666666666666,53.35833333333334,0.04
2020-02-01,00:34:31,-0.012666666666666696,9.330666666666666,9.314666666666668,-0.0219999999999984,9.33,53.341666666666676,0.04
2020-02-01,00:34:41,-0.012666666666666696,9.32,9.304,-0.0219999999999984,9.320666666666666,53.31666666666667,0.04
2020-02-01,00:34:51,-0.013333333333332998,9.309333333333335,9.293333333333335,-0.0219999999999984,9.310666666666668,53.30833333333334,0.04
2020-02-01,00:35:01,-0.013333333333332998,9.298666666666668,9.282666666666666,-0.0219999999999984,9.299999999999999,53.31666666666666,0.04
2020-02-01,00:35:11,-0.013333333333332998,9.288666666666666,9.272,-0.0219999999999984,9.289333333333333,53.31666666666667,0.04
2020-02-01,00:35:21,-0.013333333333332998,9.279333333333332,9.262,-0.0219999999999984,9.279333333333332,53.28333333333333,0.04
2020-02-01,00:35:31,-0.012666666666666696,9.269333333333332,9.252666666666666,-0.0226666666666659,9.269999999999998,53.25833333333333,0.04
2020-02-01,00:35:41,-0.013333333333332998,9.258666666666665,9.242666666666667,-0.0233333333333334,9.259333333333332,53.225,0.04
2020-02-01,00:35:51,-0.012666666666666696,9.248666666666667,9.232666666666667,-0.0233333333333334,9.249333333333333,53.241666666666674,0.04
2020-02-01,00:36:00,-0.013333333333332998,9.238,9.222,-0.0226666666666659,9.238000000000001,53.23333333333334,0.04
